YEAR,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,W_14,W_15,W_16,W_17,W_18,YIELD
13,21.48723494398969,21.319116834636638,24.16476976791086,25.03662020260451,29.39684472263656,28.260211013903945,25.017201396228412,24.05978857989591,23.620959138536847,3.366581596918871,4.577801090154025,5.845729865249751,3.055398583228474,0.7450947507653142,3.053127625614158,2.6908432831534803,4.795717390530603,3.8848097686988035,12.57
14,21.7620619987597,22.725793489513013,23.2975241715532,30.013489251738196,27.115990713033312,23.132607362350655,23.794126415531196,24.01322072636544,21.58517222508053,3.191274930322768,1.1508580032029752,6.921013816485446,2.4057169207617966,1.0069371945341268,0.8306136684246056,4.888686817877291,2.5582410704399186,6.5281191671046725,12.54
15,22.571615621505554,22.92302919941266,24.7040519111172,24.35320001709765,25.255867227691866,25.340140193231242,24.37677846493448,24.366297164628424,20.35184643004015,7.320486053381545,4.917277347098762,1.0398699201785548,5.0949309315456315,1.815246519652765,0.5805045131561595,3.3043000158863243,3.740714990626792,5.123910817573626,11.37
16,17.9271193642328,20.016775323549588,23.8047605211025,27.14451522691681,26.23655272714729,26.403969563044107,24.07443136617643,23.79316532341515,20.954045500024343,3.320374063966747,1.8750576755606658,10.269489871552727,3.4934056297575298,3.020145695763643,0.8881146231176222,4.231312112152438,5.388499321811618,6.147685687108532,11.39
17,16.43214613328137,22.479808864414913,28.555094042563024,26.62397018902385,25.3181839391003,25.417067244241423,25.21287431375817,23.28136643749405,21.84874527183217,1.271025582237302,2.6776064823232217,2.215628945901378,4.0101528328961775,4.781167726751784,0.8987754201419106,3.3210628366599346,1.394898373828085,3.9181976278457284,14.68
18,21.67668369182187,23.394243062035237,23.2527160563038,22.593901454268682,28.822981247433216,27.597275021664124,26.21800404087828,26.598553013222944,23.380735389348946,2.337539613645519,3.37756239444782,2.127914493152283,1.8326174111170481,0.7086273278971418,4.674900377365693,1.570489091026095,1.9934869322005402,1.0723377541443047,10.76
19,20.193554579783825,24.16829157811052,20.808746334300643,25.818307670546574,26.065538061477376,24.942540150631654,22.543139455205743,21.697978811114368,21.70028671342004,1.4320403854491826,6.25839601703197,3.5913366221014713,4.2017657559786175,0.501634430848356,3.4437533637829425,3.6124308255537785,4.31394244951717,6.7448952209479325,14.15
20,20.094026236658387,20.50356452372834,25.486563345604917,23.404848857454603,25.781813516042064,23.531622378891207,28.641496081918415,23.104807257268796,20.42436174204297,3.2359416767088893,2.9470982387260967,4.568617795442736,2.1958463931850454,1.9869758244234024,1.49330815065791,1.497931919732958,3.532891768307688,9.256381722062716,11.2
21,21.681109239259968,23.15953585539781,25.754466742474573,25.33670780226414,25.094916449564646,26.637259767715467,24.609261268914178,24.655078485037528,20.28293757664113,2.9802607758043975,1.947430361131742,0.7133681234577323,3.4918550100782526,3.8976462283818734,0.6704420892734158,1.5073589679131698,1.4623984272657866,4.099723145052574,12.57
22,18.812308805263616,19.59730242983655,26.300791178705772,24.212240130893566,28.429105741669076,29.617379297390066,25.356670592507733,23.616947725348393,21.251478389942637,1.600911819348579,2.6255250080280694,0.9100690800366216,4.3518001704039815,1.3266315696866124,2.0854722574708586,0.9858866811086502,6.937790119441942,0.6344112360879572,11.59
23,21.564702704148214,22.959052368026107,21.748071512620555,26.79708740133869,26.5324272290504,26.23724213777016,28.259764121516668,24.033737769866853,21.405619522395877,4.121663376996226,3.6522056619430656,2.1210498033189205,0.37955574527110275,1.2647880038776784,1.2533079880442393,7.129352452737304,1.9341453426510629,2.003582359530485,8.03
24,22.650178102009367,22.318577462969696,24.251158984566736,25.156809023812023,28.247918020261572,26.031698491420123,28.068199719333755,25.479220255318943,21.604595538420664,3.366939632990867,6.704757879658485,3.117615994156473,3.7947670874111834,2.583653295041956,3.092013203110831,0.8752574264597286,2.321363925771874,2.7899627732002816,14.11
25,21.241876754974772,19.613432266516895,22.717217501784877,24.25550813642743,25.64444443557992,27.857420518273937,25.153254144131544,25.774911296550158,23.06710040621317,10.45513333567278,4.698284078591064,1.94544430088017,2.0709036994676473,2.1237486738588625,2.74248314392647,7.32546126520607,0.6206423480828684,2.6270213710217596,9.63
26,18.96149551219103,23.929296360341034,24.585400042338883,25.674195371143025,25.52865617703977,25.459308554038817,25.719021342781634,26.272630261617913,19.20956291616452,7.307953680219806,2.8688666924813813,4.244604593129993,0.6753546140448947,4.670953399248498,0.7224733416889408,6.827121013413515,3.0610756227721505,10.225545390708454,12.54
27,19.27070245181814,22.06065029916126,22.55403371889159,25.792967123694165,31.491599877690895,24.927760961791318,26.400647332336376,28.020000956278334,22.612562086035513,3.798800447062483,4.6943394793971205,5.78365101040308,5.035864741492772,0.0,2.3723550787065046,5.067857703860828,0.7685404714808131,5.485474812140025,9.85
28,24.49589814720017,23.27898726423917,23.563798117025573,27.221255988997694,25.471417699943988,28.230339380839922,27.622846451688666,23.942648120414738,20.273115074403496,2.3154907253961516,0.9818416023392222,5.833966644037674,0.8271831378758723,0.3154605061141711,3.172111945606838,1.805469181137352,2.400372106473021,4.700266162679224,10.6
29,20.685325937918403,25.291552865647926,25.759480421075843,25.465366761001015,25.540082697573006,26.526902076852075,28.17838452129711,28.312066143970945,20.327860447964913,4.133031286841738,1.5349510522481593,2.881943533173098,4.874875687416873,1.184705942653379,2.6953342559422753,1.5423801036965445,1.3607926757669468,1.1831929839389332,12.81
30,21.417826271151892,21.21029343482236,22.00705082658575,22.1165388064748,24.610804935537455,24.275921487260053,24.1885699963072,25.279597885397184,20.411009122704492,1.9359989131200444,4.749801935490875,0.9318340889306194,3.9030471181179207,1.9741603244526438,2.586449100436892,3.8762667215673416,5.068166859559794,5.613762713529856,13.58
31,18.40865232726744,24.281828540776985,26.73766282485972,27.110215587575276,26.579229845629975,28.995998525762495,24.01180784410444,21.41545072112344,20.563476422707573,2.7426636754982674,1.1973860410554118,2.021691373480102,1.5106649425815004,2.5933418913485213,0.4843403652807684,4.769113803457552,2.6956190898448655,6.51154149836936,9.53
32,20.109664794019835,23.489409984906054,23.85597835187386,26.24066166676203,25.586243344342453,26.882219623656066,24.116237389503475,22.52876649118671,22.336517058273515,3.0443753683054977,0.8075411661611133,2.703096818712203,1.8530879077331481,1.631623502398821,0.331163212834727,2.439757287581582,4.262082783483736,4.475367290867311,11.62
33,22.95431749170514,23.373751832752998,24.817939864236354,26.166260553508057,28.014203714769103,29.420747433557047,27.174331702057295,26.733399543857423,20.511922652428716,0.8270196383849715,4.364812789246455,3.1014314624056523,0.5206126223020876,3.0370437281609064,0.23412677933835013,1.785985634588339,3.6703013220604332,7.19139754708887,8.6
34,18.71439779405779,18.483311065611623,21.764326220361546,23.46221486255774,26.823103926824007,27.74425351027914,27.46399231122499,24.665480795516455,19.645094201828314,3.129499971126088,5.567384190003825,3.277780669730757,3.0484755798741303,1.8316384731228723,2.20861094349898,3.0014290209992227,1.6877461080635558,3.6888819536756885,11.08
35,19.24117193414384,21.656878333403416,21.50171152042052,28.580123058764336,22.889731303575836,25.48234958418393,27.971263041821736,27.613335414445555,20.01372887448603,3.306268394469283,2.4906031738912526,3.1727554165699443,0.5464547403581237,2.440751690847198,0.9492925613894314,1.0106216124965142,0.7888745007587932,2.7830002465865893,9.58
36,24.814093106187908,21.386582614356325,24.431668800237734,25.345143615481945,27.657745852926876,27.749795748966996,26.391266468953653,23.376636616008028,20.747837471809326,2.057932863320969,0.947018243147258,7.946094396637983,5.904094020918288,2.542965654776253,1.4757635293690208,0.7121660019098183,1.8083824404824707,4.067304966096009,13.38
37,24.667211179852835,24.448972823686685,22.12076696766176,27.371160711670825,28.36728656051647,24.804045265368927,28.17650213347299,24.471623707993906,21.40766761000475,3.0554643444850713,1.0461535978005734,1.8853169455461483,2.752225231409725,3.072752595239964,4.134238933167394,1.29281706565945,2.5247151408446635,5.838208152697008,13.12
38,21.04182980905909,20.26458290547139,22.85682022441069,24.123568125306782,27.753206001899777,27.599693177683037,25.149912617373094,24.07997418357342,21.111879960984872,4.220726374104297,1.3511739201860768,0.8471296804860661,0.9744064928012328,0.08047419259584145,0.6977486219881309,2.7432136605410395,0.18876567800982474,4.67863957258928,4.79
39,23.721841200073506,21.82730596123439,27.759520136858516,31.79189828834298,28.47446834646366,27.08964268478086,27.584402304570187,22.033994087994564,22.346239033383483,3.5856516925922888,7.73420721522343,2.816814622248471,1.2493135315693924,1.8294813434871855,1.9945355872211397,0.8936559499366897,4.248955414742027,7.480578679116566,9.32
40,20.245440842536116,21.740010123753585,22.857550487889284,25.91918051541756,25.81343653301287,28.541758832075068,26.451609742520123,27.410175135114905,22.067419465904745,2.527186424727213,3.317567063310007,1.685373385890885,1.559332967409635,1.8555770425615108,0.3936528776468017,2.758757429024079,1.279242916830799,3.1055917187331032,9.1
41,19.739697434702745,21.370690354964086,23.888256678961653,25.068921081831018,26.462288391185858,25.8072494781839,26.739343769627972,23.927963286565294,22.256681460234816,4.054215386630093,5.869175733576422,1.7060915543938395,2.2215085867446005,1.3915355960067894,3.4864663255768056,4.305425889067103,9.419515835417311,3.8638331053170725,12.47
42,24.21916757108394,21.77601671944314,23.437072990488645,26.277705324929496,24.04888830204577,24.52144351242165,25.751730466148484,24.56761099946085,19.607887907450916,1.8876601579648784,5.844257982496387,1.0242833948215422,1.3411146361046065,3.743372002215922,3.311694005701417,3.165854233084019,2.935940318138417,6.263672078374252,11.82
43,22.146080205768857,21.91542850371166,23.037177293185884,22.19292280813216,26.174927630508414,26.583410168401645,25.162157746299677,26.14546316056634,25.156739677310696,1.5599477555264267,3.154271825927272,3.6933528698352305,6.3930804732289035,2.466308793361687,2.6869213974350785,4.443131630739876,2.153528751642691,1.2394436915996574,14.94
44,23.844332114494122,22.32444388979495,23.326776223056385,28.729408526443326,25.219208958794702,25.91486371305149,26.463448341200387,21.113596118290246,19.606237226477788,1.2742247026413955,2.7525765123956827,5.708186823435267,1.7123498780873354,1.176076313331119,2.123384582532581,1.3940318289311846,4.759119017819109,4.822106200784046,12.58
45,21.39504224423687,21.92780518422799,22.013511813962566,27.202734033458093,25.89504258784059,28.035360481254195,28.137336123902845,27.477405483973666,19.491729521681822,8.50247042585557,3.772526072921843,1.878927160885239,2.6796753028834503,3.0305517848674564,2.250214797397018,0.8397046882886985,1.4834820722703048,12.590461531816315,12.74
46,19.37280629489035,22.932097019654773,23.15057172740648,25.5534621170686,28.370658133320262,28.63888869088266,28.046632914249756,24.521993679353066,19.992938081761654,2.9079429852940395,1.414076591989104,2.341643067965715,0.7437437027501737,3.86600188248416,1.8192759419419802,1.5181159845640255,1.9579211445608842,4.76345719443212,10.33
47,20.22382292506715,22.013069132326667,27.43207839029406,26.096335080645332,25.44204696111455,25.16016391799418,25.184034505059003,23.79159008398648,20.76176061836938,5.979960601193605,1.7381105196881133,0.0739250232982035,2.522089296916557,2.8777100247606726,3.2554850064000846,0.9973317682277607,3.553277310841674,3.6895466647854125,10.72
48,20.104565154066727,22.375673114655363,25.402266130688282,27.11535376258997,25.34603545927842,26.202468419451996,21.805341269492992,24.094831291433046,24.771009185190895,7.459273712169784,2.299205637035019,5.013542628358485,1.0790438206757365,1.4643803330918244,1.6606567982363523,4.323814791300601,5.052528228783463,6.5109634860471735,10.26
49,23.142548550402545,22.25214795934916,25.90428664695756,24.60269783888772,25.781401879780496,24.179372363706484,23.749410555723795,23.702945251180193,23.10555019819752,6.0797204974047325,5.3119756525121025,0.29485713776213907,1.6344904360376304,2.8073750981416272,3.514938798919096,4.788813471514412,1.1044335897532107,7.616116371409654,6.93
50,21.238844196854984,27.45980618704405,24.416707791799023,24.1909906941457,25.3638905815122,24.993272367312354,26.091160207500188,24.655261591535826,20.92061030851836,2.1157721073838767,0.9527632987276299,2.0877373385845566,1.1267747851512169,6.43121546250988,3.084244620643351,0.8956100651229997,4.687171522279679,4.0163540531487305,12.03
51,21.938721229154943,24.198270179915433,25.81427212633987,25.61053017727474,28.069399551386436,25.32119347082944,24.46554186320271,23.02755788482868,22.036262623482596,4.963559453170896,0.6188240095289248,5.137546847638292,2.017925514240499,2.0281303067920087,3.810332758191399,2.933680836086979,0.9458720555141881,3.9087284857224454,13.67
52,20.06842409385158,21.76324839372768,24.3888656348057,26.042370173003263,26.102568921660133,27.781220581397434,26.333953337238125,23.514248669391286,23.62312073466549,3.329183476572382,4.44569983180013,4.486443154491052,2.5025542392390667,0.19253364444959137,4.915771315729151,0.6842010313440082,5.794342314803269,4.100637440181413,10.79
53,23.936819485461847,21.438064502144652,26.765754953987397,24.915697873675303,30.730903279382556,26.672723516518055,28.112524324572878,25.481559396915806,18.874393491051475,2.0846073295985437,4.387158534338939,1.5454083457369037,2.351217974165959,4.220299872651562,2.920436049863303,4.678200602613892,2.4665933791324717,1.6636957691816157,14.13
54,21.01167577852547,25.098496516261175,24.24381673749123,23.48088259014751,22.749022039147725,26.61622368005056,28.946836114976342,26.364838856905813,19.49793420369161,3.974650888605229,4.376584348584852,2.755151108332175,4.496929921100183,1.8971730763303476,1.7595604254315915,1.1159692675880186,1.4859889191164073,1.3461729808658365,13.02
55,21.52401268091078,22.469591128280292,24.246700172601393,25.929585794911986,24.47050251915103,29.15254463707597,25.935197872345263,26.968365698749672,20.184334626804205,1.3241579661418923,3.8826100079838013,6.797526938965367,2.5434055525939874,3.2832271254095398,0.8977724094690618,1.940472273640617,6.905197729718561,9.863102283532362,13.23
56,21.768554022574815,19.94593680421261,23.08169875780236,26.429968178748442,25.351950072479234,26.67539826376706,25.89407212775894,27.486057993582516,21.032561590776265,0.7661194366822601,2.5614353632724245,3.273838428576602,2.0006607900195976,6.143559514275756,3.3216541163066586,0.7647287959894549,4.9220445155865455,4.749201024570104,14.99
57,22.86772019475729,23.06245644249025,23.359145528898136,25.567013796704906,28.528081011454567,28.063738998003885,24.549305494760663,23.64245752647907,20.020726932185486,1.4387677123541747,2.4858166511011315,2.065078602824615,2.007902851173401,0.6081672039067352,1.3093652151097932,6.342463512077218,4.071712482414337,9.589538046610967,9.42
58,19.32754596275379,21.985123596024113,27.295236677109767,26.714510010739314,24.973771065308355,28.52527791909108,26.392509844408448,25.7733826397613,22.625087386441407,7.0531998406632965,5.6703824101535805,3.8996579545779255,0.14321279987348756,0.8471061359998273,1.2026706804579574,2.8904010134263993,5.2128802969032755,3.9693185326387916,6.49
59,22.451356929751007,23.53819641559369,22.338578101100005,26.545247849191394,25.804169291750895,26.732592229391532,26.469536214542124,27.892708234105385,18.183924717283194,3.3199496391091854,2.153864238019725,2.230861416494659,1.1044059949836544,1.4128993983145584,8.39080351677777,2.867282449321407,3.0426937094826285,9.045661365179392,12.85
60,18.125371790813013,22.14186629575264,26.143339843152756,27.52128434540367,25.49167320916258,28.297007977985686,23.713829078753484,23.580070604914745,19.563684885402605,7.664599933720626,1.426489182203839,2.110776309841021,0.46637448531505504,2.3658010633345925,0.5912844551066918,2.6878114152286017,4.548574855141364,3.0963170279820864,7.63
61,20.63659640579608,24.296540074157,24.341460607215286,24.51288474551202,25.07810009366521,26.933515293511157,26.7435528056007,25.21848071651048,22.048991323875125,2.2952152185807986,6.025837242756293,1.646920252172728,4.375389958430683,2.5664124552789263,2.620605646029216,1.2039252192709256,2.707437043298972,0.31620021048667196,11.56
62,20.433417849113763,20.583765064185975,22.945623652443874,25.91814613068926,27.498270365003883,27.366973727142987,26.18891550664888,24.357322751083075,18.45974415334314,7.153364619542849,4.125522194598394,2.4448322907843703,1.3050126901810546,1.514832891988449,5.4726484757486835,2.0166086468429913,3.104618358281223,10.983696180875434,10.09
63,17.864394188540125,22.272327249004633,21.784558299560587,24.66458084991222,25.90316771643022,26.22316117307441,25.428739952945385,25.422606892890553,18.07519555378642,2.971533878687409,3.525719910294569,2.919645543562176,2.5374949586273017,1.163491151622151,0.8604008730253823,3.939087886086014,2.686803813652372,3.962076453612218,10.14
64,20.321064019094344,21.283858481206728,23.683540040059484,24.529784921247842,25.529193900479804,28.218238575082324,26.112983596671125,23.75885117838137,18.62512565859458,4.050877163483381,0.38821696178277454,5.086186635621175,4.006396304646829,3.2852310504713467,2.175048258408535,4.14943841286972,3.9357936522851737,6.362189348004704,14.36
65,22.28536798696028,24.80370872917215,22.840952700109632,25.53852575175528,25.790883563363035,26.77244980618041,27.395249711364993,28.341611069133098,22.98478036489482,2.85462637740183,3.7388122851295513,1.8332599570164807,2.926877201634217,4.66661346395715,7.198993459958805,4.454618388242844,1.5422110252759917,4.291021503214675,14.94
66,22.800252640054456,24.84253843987849,22.765274853044144,25.2565361053951,26.92265478291535,27.098224739303966,26.168845978689195,24.244477903517584,22.503001795315683,3.3622136987623508,3.3539377066419185,1.4103350751473276,0.7695150328012412,7.014482475779575,3.2785524807400415,1.4119602555096997,3.235079137886035,0.9892555902676178,13.51
67,17.879456220910487,22.76848379741138,21.868946688946913,26.319561627322095,26.11736893003755,27.152384123696663,24.91644603086249,24.58770644357729,20.796062714435713,4.692346989379133,1.1797735714210345,3.468293527457559,2.728527419256319,2.4641829236290587,2.505119222776748,3.6688473640048613,4.396097152865486,7.724673759633067,12.66
68,22.06582016516436,26.325618506997056,22.413239801857323,26.208229874246097,24.24378743049371,28.043883021186314,26.64611129485195,25.64525372051362,24.505323642343594,2.832827082573878,4.792391203518515,3.5757112324301543,2.103526579500541,1.7036733440923377,2.286624409423516,4.5867888040549705,0.9977039009825598,1.7776071534472064,12.34
69,19.700178884417966,24.16123605313148,24.652839056545357,27.487627376903106,24.57250167404074,28.883303017575514,28.73432398035614,26.788895657000484,21.05552821761993,2.7229940077883716,3.474227076401289,4.196452966621261,0.29788485457565433,0.931674331104604,4.352646337480769,1.7355661066562262,3.2377560793880606,4.272038053891468,9.62
70,20.33702769426837,20.85687558878087,27.63874039882028,24.171019627883847,25.234643184963684,27.187816014757754,25.719515139218146,26.913524213255624,21.458214323564004,4.314573754507218,2.630523050303163,1.7339426613691988,0.9388991621582956,4.516801566682961,3.0406174028837607,1.649306278014866,1.2379232890189915,6.125179026340227,11.98
71,20.714089454661,23.08189016522481,27.393987543926663,25.28772955928159,26.807561539168972,31.203557458943283,27.066740772563588,25.55419225131154,19.789440495021534,3.4013467665583628,3.067356065078112,1.4566251618664787,2.255258577094259,3.3968505980822896,2.661871190329589,0.24328761978481311,1.1885066894308483,1.5276894724227266,10.05
72,19.51512176802924,22.159818039654194,25.148083123824996,25.209648869266566,26.435820480979697,30.682505987136835,28.091196528874455,24.235936416992377,20.24212449937282,4.5267775395428576,3.978588304965707,0.7368613472144565,1.8869080616573115,3.149833070576759,1.3630272215181398,0.06445826644384837,0.9322686277373237,8.122890747076912,9.49
73,20.509910992734522,24.92631282891899,24.944855117763407,24.125736070028296,27.728217416330573,27.29052752055805,26.24488186684844,23.631654726164808,25.52124471863095,2.3903465910960806,3.410170740177674,4.593703378107289,3.0513960965088645,2.5467190567887696,2.3878397797261735,3.4860939397386375,0.5105298152197733,1.6861316182331751,12.93
74,21.069501616554724,23.213582562819425,25.030963825824436,24.132498345898735,25.314039379790504,25.542111933907456,21.621680958474478,26.462286118485913,19.839544707770994,3.679107194201196,3.6652818870622226,3.308697183898025,1.4601399674569875,3.047203993241877,2.731828221665596,5.643807023196379,1.8819998807035563,4.977824328673817,14.6
75,22.844635541977333,22.988320108967592,25.308317108916626,25.005050616222114,26.892460065681497,23.72152065617158,25.146319106031854,26.101977838695802,20.716581020818197,4.538513336419237,1.3906515431262967,1.9649397496985472,3.2134283147268334,1.4446616818177673,2.1157743311821235,4.417069193385122,5.494115054569068,4.103366842935208,12.64
76,20.293089460502618,22.210699534611333,23.568529299810965,25.442001450581735,25.11164030752295,27.920130956819776,25.272617768646025,25.409699016781737,20.42289247480491,2.679371106742021,1.5982104631156246,1.2262468575758687,0.766561455438038,2.123730425902283,4.83187857821084,3.586201167707274,1.8230576207136817,3.7720830308783424,11.61
77,22.571521848060492,28.652719143831796,22.877799730969873,26.12277180268442,27.374459959918426,29.990492713687313,24.97465540897392,24.61402883946628,17.966946546881157,3.615509473807576,3.0607780630255115,2.361701351435033,0.7414506414368058,0.5711882164530644,1.688626814435946,3.3470318850568264,3.9063431825916823,4.820226900001341,9.52
78,23.644737384217922,21.07838518144404,25.19210300990735,24.44768543474894,27.08705285081456,28.979942045132567,25.257478620806662,22.209522046093916,21.852528605138662,3.4974649053910682,6.075690229008261,0.707055900352199,0.47595570486816763,0.20921742418435912,2.5799062281121907,4.790583327392985,4.882663078037424,5.422870481550408,5.52
79,24.99571842809533,23.42264489541483,25.963100947261033,27.64348392800189,24.566605131734146,26.420916502281,25.66189636198478,26.495147631163388,21.948179703744945,2.7566965040200717,2.179550313603764,3.063871463302609,2.9874075318649966,2.774044219575057,2.251240319360579,1.7780661569450174,1.6719842014328747,2.903456082358206,12.34
80,20.700298319260312,19.014745135109155,23.710720691305397,25.053613758901154,26.649887113942594,27.68963370317233,24.811767174123425,24.323062778128453,23.069586100650355,3.290749097833794,8.009757035352008,5.299957258595587,1.8379318143086614,4.69625029208775,2.855890287862459,2.631019040010741,1.0553918052501428,1.2942313826092238,13.79
81,20.280377038856535,27.67989335414278,25.375817416309477,23.777454981948708,27.24769147092664,26.452882306021575,25.888286471327184,24.988069316745122,22.35632934308067,2.095723633676638,0.30676975134222556,1.179037682225364,1.1938196967606456,2.926771128434357,3.203344150611634,1.969441678692466,4.626436384419858,5.142221880505072,8.02
82,20.889155661161297,23.648318045248715,24.009995743870075,23.694093660835307,29.216780714866097,25.29894119780694,23.286796368002026,22.830637361589275,20.771553145934984,6.969600753736323,0.4613201404053175,4.560035775660992,2.5775268616098086,0.0,4.705165375454572,3.624385710626311,2.5327623538944755,4.434035842068979,11.41
83,19.051026901497803,21.20119766627871,21.90685274706238,27.33183850232279,27.41087528666916,24.901526794560127,23.21923294008321,25.078325434237783,18.27697429896723,9.85061353751964,2.489624726078355,1.5137614685422855,0.9706294364637049,1.5889734027578115,3.6309248284497557,3.4151668787863017,4.5354103595717605,5.383104859870058,7.92
84,20.120543186314816,23.185672290427004,26.22961725835969,25.646247914936417,27.30707840449411,26.027399919449124,27.934972610161036,24.003295253200243,22.493542696454252,2.487983973145348,4.531139188991423,2.432976051051349,4.897914807819527,3.3866224163348577,0.46154576573865097,0.6222085524551372,3.7809734540866358,3.2055969122541583,13.17
85,21.10331525278794,23.847495980169874,25.938484421237945,24.998893040140224,24.793614765162676,24.387335915733452,26.76337127875842,26.86313995897554,21.15441236577389,3.7816742407600636,1.0669609204003494,0.4182318618783826,1.108465243660508,5.19180586591607,0.8033876963867564,0.3739103669679577,3.0987426363802846,10.454487953039438,10.38
86,19.779595959432676,22.760789255433302,23.33914261621002,26.971217157406368,26.877299620471057,27.42357808077349,26.333942103751724,22.021721923247906,18.80584470136908,2.6237684155210337,0.9499634242187807,5.544692898919751,1.3281098959986148,3.528133773218619,4.3902039635727075,1.9797912998094496,5.94598757247443,1.6885420970275107,14.51
87,18.79694414357166,23.312967744135968,23.344332343097456,26.55087883579,27.266054287562593,26.09528034497754,26.077729556454095,26.795202166096395,22.02408770493547,4.366855681507653,2.407716989137792,1.9831589364097453,2.0708971161533407,1.5245257914306616,1.6501463150860325,4.969877709846181,3.1428201593795313,4.114400385320771,9.98
88,19.118373139762735,24.37918446726094,27.413764840512044,24.226345021591904,27.417280367412435,24.5601538382132,26.906522845342494,23.598454366647687,16.78075025520562,2.4687918489991985,0.7419894144462182,1.310471910487472,0.9687562258786435,0.23064843356850312,2.283761352672483,3.376283639035031,3.485108086199818,9.245599519553945,6.08
