YEAR,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,W_14,W_15,W_16,W_17,W_18,YIELD
11,14.807139031022928,20.425759827913392,16.781831806459905,22.59275332078942,18.830373024953794,23.449705505422237,20.743921077995974,18.463216637978004,13.27815250382708,2.1771423604899036,1.6611539119059302,1.0315536301357346,2.548797479916799,2.7643305710738124,0.9971432470281865,1.621398664686217,4.0269515354479095,1.3628771335250363,2.44
12,15.23179948457657,19.88028370005628,16.4921133130846,23.573623413758746,27.53961918897587,20.673451865748344,20.4046111757334,17.739558989368096,15.603903900212371,2.3031416698532263,3.2574282924366726,1.9148171368150493,0.4057054170395752,0.6489631133807732,3.17308603818364,0.7366337862069863,0.20833120555864199,2.428342553956676,3.34
13,14.501108425036184,15.634928981559204,20.2572533129392,20.054726985219318,25.594788770183648,24.661106785258074,19.212927552350266,17.790630404903126,17.364659841011967,3.8370579930922624,1.9068652602429979,3.0591699030132564,2.457174195417367,2.4140589879003493,6.272402662186083,2.2418507928735343,2.0573862166503174,1.499743618500453,4.23
14,17.518514180509335,18.240883370243125,18.60335528935351,29.703722059458734,23.611313352136374,16.543333416028453,16.384305823637348,16.672780353004498,14.88769575495566,4.065354401954281,1.2300999734331186,6.300324828605801,2.7968959362058676,1.4172493165852695,4.323642815384787,5.303774276041343,1.1400404160342914,0.8947921451108268,3.92
15,17.100252706628428,19.37359288534919,19.791933638507565,20.494917755392027,19.21747721398586,20.090416104991725,17.703879153174736,17.096346901724274,14.003604358166285,2.5379867118292196,1.821127792992042,2.365492745252383,3.7634426100610696,2.0542091223037042,3.7003493472554525,3.0126447446137674,2.671399489529846,1.669383803290418,2.08
16,11.212000857655381,14.23038590421326,18.180259242994886,24.867054973402873,21.205753523984843,20.96008232839507,17.64763740121964,16.49841256517538,13.66176217813612,3.5760745843762636,1.7962450100444496,5.628800608164514,5.820672629758882,3.8087842493976836,1.7129334193305419,1.2158321226868263,2.364936268433076,4.909165496501225,0.76
17,8.431496577698924,16.23598784639228,24.27240191126831,22.87250898404759,21.08151242995516,18.84290961905147,18.392485390941122,16.354690099740402,14.4905867316356,1.0950140437369014,2.4957614533478782,1.3511683549789746,1.1857403973657528,3.760605631763441,0.6475427949777938,4.715654322110952,5.982159590513097,2.5266917609412567,0.65
18,15.616957466348671,18.844535505781344,18.688599847089616,17.800366864502195,25.220894981578404,24.268954894880068,20.58930491548994,21.30023293830726,15.71398753681805,3.89878026766731,1.7358745158540294,2.3983137047806746,2.102503558455602,0.7328611351740687,2.95930328470338,0.7300405033646086,1.0220944635896525,1.0343025245304354,4.02
19,12.739471948201468,21.028911724830575,15.052903616226903,20.82885176932143,19.95477818862322,18.399502488043687,15.771532690229623,14.33922068437541,14.451197190988223,0.5956859018681093,3.1688720989168653,5.061548200032975,3.436910681129267,2.0129465202022288,0.22990036919372833,1.9258728232000106,2.214208477626355,3.0272163314334066,0.0
20,13.87074255553461,14.40028509458747,22.790844403367284,18.534440117750385,22.54447267166602,16.502260028706907,22.658628969677814,16.193804002628262,13.204341552023438,2.9045478523107944,2.0500704316500293,2.597753670144404,4.259378003439147,4.58276942432895,3.097947412037443,1.7373857489897833,6.466300640271056,5.258774619945229,0.92
21,16.464274669705006,17.93527491716282,21.871236811500616,22.249672711381265,20.212463726395292,21.603571609350922,17.760497281056864,18.508244106207833,13.134351343465655,4.696069838034988,2.7445162714532683,2.1698459939136554,0.936039985152075,0.7355481172154553,0.4953703027198217,0.8497783219676915,2.692408941604149,1.2717009101548804,2.07
22,12.625162735856126,14.887390443478017,22.918270611155663,19.03060338508225,24.478038066524753,26.001863191533925,21.120815445638957,16.595293618655774,13.662147965773576,3.6047932523364468,4.824317555576639,3.510631601873442,1.832226372370259,0.15772235215614674,0.7954770326391502,1.062497576811325,1.2979045178272146,0.9288303256454548,2.52
23,15.88371039349505,18.766012552800923,16.736118106182126,22.025054589162448,23.251404498052715,20.09134692418693,24.32409469798433,16.854830637580186,13.413713738948095,3.3130471499622205,6.847666165681057,2.166602043763812,0.6401920649009661,4.355985590854095,0.7714713256254733,1.7023738431041455,5.676064210347178,1.706871432931088,2.62
24,17.19142896711587,18.606320651352206,19.72461402256249,19.774433855401618,23.95163087790379,21.221088285616844,22.709784924253448,19.00463586061958,14.760716555158703,2.976308031724708,1.2129701616697912,3.6332545352325973,2.42685739940271,6.168790295624089,1.7850038315905365,3.450349238570601,0.7362529305337865,0.6360717589462118,5.63
25,15.886119918335524,13.593439481950023,17.22364607497353,19.917302091804196,19.901845203721898,22.974403266971425,20.294820023215944,19.088312030822888,14.134439246079552,2.4731010095877286,4.163078033716594,3.396269413431022,4.635183583851976,2.6833323494025985,1.4643128688467173,5.542271030936005,1.3662546687044608,0.9147674897816888,1.05
26,12.787055309595004,18.61763904809176,20.905085159911472,21.61198606816947,20.640280631319293,20.363026306875174,20.3238860506604,20.103006441487388,12.01952499546693,2.0635597962863446,2.7918040256001597,3.6028654580726163,3.4705745684691904,4.174347961012627,2.5420090218905442,4.300265570714086,0.8376382542748416,3.5068555253191502,2.84
27,12.820819094744113,16.98388073236638,17.597428108703742,21.02588941748549,30.627756933065342,19.502122683035736,20.624156193284676,21.96848285165248,14.037319065039837,2.618357877047287,3.8652612391567063,3.2146953077158456,4.113250591568747,1.407283922630613,2.706275418567139,4.2739015507411455,0.3293104392825501,4.438992012545681,3.49
28,18.33692252177265,18.34341560136611,18.424521635894262,24.1251221699184,21.151025176885163,22.51526290094147,21.212111769907843,17.461073076354413,12.639935837440957,2.4953546271573,1.7827150312632292,3.1275493820355313,0.520928391233016,1.7813352982321136,2.064324347217794,2.425122854217018,3.8763235858815923,1.2307268051591804,3.93
29,13.80095944786622,23.551800034143263,22.511883707754098,21.870980965089544,20.99551140079013,22.649612430776322,23.051853776437014,21.583463710041542,12.013445009809338,3.1354792263115,3.220849174566034,1.0431346548982983,4.484284967183174,4.596981051286204,4.618229313115365,0.9794297564319769,1.996796735261006,2.6136296162653916,8.42
30,15.612207182653496,16.211257883785994,16.81724869837394,17.31364955116398,19.850593183114054,18.53060264464919,18.207590286387855,19.740651574262206,12.260026921146569,0.644626746334529,2.1941038069311984,1.6237086141994272,2.452885686542272,3.79781889931174,4.24217409773644,1.5845714082813678,1.1303917217958674,1.0345603350833599,0.0
31,11.871717271436378,19.60801224819776,22.893199822398465,24.994684451200925,21.52736063402714,24.683266687172395,17.760528839931204,13.048213793219398,11.578857895951934,2.339575636735149,0.6262784414354443,3.906828861351383,3.5143262724765485,4.670836128447854,1.9969450232717605,4.396968129571081,1.2525167329153382,1.7064373310933636,2.38
32,14.026474166842169,19.12679160151794,19.22105285383312,22.401135538699414,21.16552993110349,20.7248741277787,16.66549282189137,15.582951241285116,15.440618356587976,0.7690915475578397,0.990966780349603,2.5242692044160657,6.2354039306160605,2.2057306920315667,2.0663879896366475,3.0458749386727746,7.0317391664504,0.653731889854521,1.67
33,18.086652146485854,19.35124917827509,19.308100097188685,20.65467528918764,24.18199874417476,25.522974385590963,21.670927298486696,20.56285704070506,13.839300768725389,0.9455357869957239,5.30019057313857,0.870621463299859,0.46679566266796774,0.6656072627395322,2.231320064274839,2.971977387894173,1.7371673641122345,3.2733893144255934,5.58
34,12.76791264133805,12.909028821276923,15.546355437292808,19.307209220092716,22.4997861791979,22.340206422713614,21.45255753654207,17.231883348079602,12.855626643683879,3.449467471526958,5.399116147660489,2.5857742332117435,1.2199215806780945,2.964305488443132,3.235786903110479,2.734749399878558,3.0027623479595498,1.4800390341088294,0.0
35,12.74031134814589,17.897654249078652,16.255721213359433,25.422025281759026,15.984803699264356,19.204169050209376,20.731664951735922,21.892535114038328,13.61086989876557,3.600590778008274,2.7895376259622244,2.1529821402811313,1.077674867638115,2.2141065964832007,1.937737324717108,2.8019298547984364,0.10635692901090492,3.3883774557365793,0.76
36,22.29224659816557,14.687672646707146,21.35421986602385,21.566560304880078,23.27135121774645,24.219838088945604,21.74171609690122,16.88419987546738,13.525215265447835,0.9521410627094765,0.2943418807522832,3.85196504419621,2.2096538286454264,2.986856964589923,2.6785114558075476,0.013991176265989735,1.8165932975750458,3.208137833200142,6.55
37,18.85839739768303,20.437150213459876,19.15358145692386,24.028335285462887,25.70042341112346,19.297288079144558,21.944898811224668,18.245159860171103,13.688273191181983,0.3570263720241127,2.3682972208767996,2.5177168919922854,3.455282031204546,1.7744293547696277,4.339509018823266,0.7263706976026908,3.0511465566353664,2.1431641841952964,7.71
38,16.720251638901,12.573258008336499,17.67832004670912,18.53901349766179,22.489924400784243,25.510360160405547,19.142569960457728,18.00101715076473,14.258667795789712,2.104057532934734,2.9640131389039595,2.926664022247456,4.958944061144551,0.4594365102249617,1.579682618904763,1.8739738738567806,1.9310576353547788,4.705436614880522,1.03
39,19.368714020360308,18.127148074191247,24.576063236943185,29.96923681120486,25.620939239733758,22.764259755839987,22.205054596219913,14.752433158749529,16.065105321401266,2.8431907181802223,2.9768195148088052,1.0101642176967078,1.3325176287837024,1.2250239756049002,2.827238820379229,0.05722218185342938,5.684006128615185,3.5348587944420924,8.65
40,13.923985221012515,17.31751252187235,18.068232863543557,21.49322935850893,21.459369108446033,24.25456344418021,21.61466677277182,21.65486230314649,15.480978863693272,2.8239921078666206,1.0196332110507922,2.326824539101957,1.0167772121574896,4.039909680794788,1.4763504122242128,2.5479776779053145,1.3070263607655215,1.2214722637971993,4.36
41,13.830407397326297,16.65336755897691,21.07505813601365,19.770067168579466,23.398802635607428,21.047916565788892,21.051435459161876,15.41908275183619,16.427667694754245,2.8401083610043765,6.9359468856900675,1.496402456855916,5.085427874549836,6.343926670322521,4.549711880613084,1.0287484988183162,2.2970671414729753,4.469383802824862,2.25
42,18.24924604370056,15.764767441550287,18.81173651802875,22.072000289267773,16.445169724876635,18.70624352474276,19.68680161041003,16.416123586023637,10.200553814093647,2.904266384332824,6.8463604546250085,4.252822491354362,2.272278059056487,2.085530411294151,2.535687400495757,3.4399695598010647,2.399031130191415,6.0672044740572995,0.0
43,17.95792315286456,17.94714548978049,18.87568012001532,17.419953663966414,22.071810197794058,23.111014518214454,19.63122823659276,18.809586466349586,17.81999145390354,3.01556401501434,2.783217557479868,3.8859464464651894,4.044237578745205,1.3719750313920422,5.134418821124243,6.936306092625597,3.1190205053575353,0.8483027800786377,5.0
44,17.862196954402346,18.481124975071474,17.749845399941172,24.864987527560398,20.131470009330176,19.598566273134296,20.732805638810735,13.627169187859934,11.270062342191151,1.4801234744780558,3.0094919762887082,3.1807447172791528,1.5787023369616882,3.9119656427696072,0.9032773256799324,2.9476276710262805,5.983797943655979,2.405873083738897,2.53
45,15.33747628468861,18.220288707930287,16.965429532025137,23.35024919483427,21.275954260652973,24.640007272122332,23.694136464837765,21.290512301494275,11.776957355066768,4.500256232586428,6.942965275648682,5.947169188306971,3.6850009722257306,4.172294754346753,2.8676290881546196,1.9555854933062968,1.0611799620400615,3.5021214502746023,3.73
46,14.2157528349101,16.043605966556623,18.390151675957068,20.628896011372394,26.284113482776842,23.93056303141498,23.155271645657734,17.23093891134252,12.94996068140439,3.2258545879470737,1.9171983688526708,2.6334964057661927,1.787451974914628,1.992824295709933,1.5995462955051876,4.120550434614156,3.1277435816283714,1.3580130698938273,3.27
47,15.348532475956787,16.216390102581972,23.555797934409895,22.398464263213917,18.828185361909238,20.32744728609638,19.074389781408335,18.26324380890583,14.186561200389855,4.046988918404405,2.237963424937935,0.8364704457909932,1.7533384906546534,1.1840925255445582,1.1102481531771697,2.0052205402847783,1.2194525249050858,2.525810838245675,1.88
48,14.53533548667475,18.06956371304386,21.72983156306877,23.148597975336212,21.711176928595652,21.55743372787584,14.44049691926681,16.802041836307154,17.22940692266528,1.5383531900130805,2.5915450109835136,4.553036754630339,0.7794727828168333,0.7010563241308263,1.5867359693225862,3.6627603591769806,1.6988691882188403,1.3600328022573673,2.78
49,16.962401897108684,17.341927134317963,21.808494321610823,18.141573889235737,20.853881269245903,17.461018812466286,17.52988751949191,14.967091135601635,17.052805803471077,1.8423734064089365,4.835847274451036,0.8040313593983548,1.4279598426325766,1.0613598983965051,1.514166860024216,1.1135490567379405,1.2398122994731757,5.464197131760982,0.81
50,16.248517772004277,23.216070062543842,19.956078647068246,19.174831830043484,20.886743182373742,19.640309525204533,19.337463115169303,18.18139928479392,13.318930431426038,0.6322111387827772,0.6048336152184981,1.3449755538923702,1.783725559455211,3.570636911030409,2.9408631119469075,2.292425478585425,3.4677447301981204,2.332031617203713,3.3
51,16.7118651881924,18.490320951405245,22.646295408147907,21.47075094816466,24.40310778260723,20.37964066930478,19.138149919017838,14.870048583279607,15.156932613021619,3.311428274123841,1.843634655253474,4.208887588855464,4.233278876011552,3.016810237532108,5.1059465590750595,1.4584830344886952,1.1688409110895912,3.680758293375342,4.71
52,15.005827502449893,16.077529889970663,19.40311563695924,22.38072795213473,20.628513505244452,24.246249849751486,21.153279689921046,16.225254808838407,17.022657866885666,1.8747411666537084,4.500556628781461,5.013761277216977,2.1486545393992693,0.2590835153169006,1.8070234211302083,5.075062555777165,6.078726120694945,1.0130384004038695,2.23
53,18.41782876771162,15.594647013521064,21.395189514955245,20.22220523302878,28.41140750490996,23.76900790423833,23.776015253411337,19.639300288583062,11.1195537165458,3.38276184019855,5.9844710530167635,2.082405173794649,3.2584978034717516,1.0079437159087903,4.594826343322433,3.2271222068056447,2.575571097933264,0.8071897944828598,7.81
54,15.51526124905071,21.08754003191318,20.488741568194445,19.131057168411786,16.950806161953608,22.456416646418838,24.261224321576698,20.00675171282577,12.330489159605774,3.1474354696210463,4.403484099108011,6.91784021231055,1.9254620465534007,4.197362999230168,0.9207285185640192,0.39767845314840444,0.9373703107434919,0.5072860773255191,3.76
55,15.576821584079823,16.1955711525832,19.014552414480647,21.283212167841285,19.93187115001891,25.35264649205413,19.468532606470195,20.972262932821007,12.947858068837837,1.866093435943362,4.602586097065257,3.003192127979756,1.478992504471151,3.873266820633347,2.6242418801235603,1.676613625836783,1.575586298184863,2.184504896865538,3.61
56,14.01840632302141,14.149215492595584,17.118379871450294,21.753014368622456,20.527800652263455,21.510379285535944,18.977211803172597,22.684564049356528,13.457729150546454,1.3055376239451366,4.573895524670197,2.757419620302754,1.7090191460227504,8.22233635371909,2.098205474701718,1.5912598960717095,3.2764182719890442,3.0133677788141284,1.11
57,17.455116073263422,18.737507241884494,18.340711977175754,21.88370743881694,26.63105775778239,24.173000393448262,17.335927788413354,19.663961840525605,13.764634814263426,1.6682215303014363,2.8021808244752187,0.40724916791901694,1.355562235245031,3.828109002078178,0.21788706833104882,2.498995573655214,4.689113225337945,3.234643951755862,6.23
58,13.441925741796448,18.192816540374846,25.556719032036774,23.137137905125808,18.59924239843477,24.021506942155263,21.57330534672278,20.2557225917386,15.980252553210624,4.054709857091545,6.404671607603788,3.412772899745272,1.68973284665372,1.7857604566318752,0.19874292853963677,0.7162274276330527,1.709441525381876,0.6219019999523864,4.11
59,17.671026566455247,18.145621937776376,19.02242541886001,21.620344469220143,21.621108923482872,22.362158036128104,19.866839853692202,20.50223867572349,10.623853627878884,1.619988453279578,4.922484934359155,2.5636331137463277,1.6286908650117133,2.9120427607861954,3.0103660115292232,2.142590829235866,4.587703364844563,1.374148149891755,4.85
60,10.065903630791906,16.672115243410015,21.119413892390128,22.745569048926704,19.86983166339861,22.514888168227266,16.780130801426733,17.6114482825875,12.882704032589613,4.559249753847814,2.147905716406904,3.120002384437604,1.2770694538908216,2.83729712884931,2.660981434069037,0.7443565847947587,0.8640204976099886,0.7562094775788207,0.58
61,14.205345397342128,20.53927610891538,21.39822165377926,20.815963653113563,20.533922476776546,21.929285209878937,21.847482048265977,19.360295453538413,13.660893204663656,2.1294713936151317,3.3975730445431926,3.6898550962657923,1.1357477785165389,2.1290395160169546,0.40579060448343246,0.6551286466268905,0.26624042149213556,1.1468091764412558,2.27
62,14.478158438761401,15.913657538507959,18.33786131299607,22.19745076107987,24.030974051894663,23.75657020371552,21.877294734278518,16.690449057271756,10.609983651319942,4.092910830580111,0.7938367462897017,3.310115019115613,1.420721738857898,3.243480526080856,0.6101782817959125,0.7941217993719899,4.569729601016323,2.9678877312088345,2.12
63,11.05435594667857,17.0722054267258,16.731769544817045,20.55610763411502,21.14290522171014,21.844970062000193,20.40436569095908,19.308342770965304,11.346332489997634,1.679142241968684,3.294913786176315,2.222451886293002,1.6559737504303533,2.825176915484198,1.4309055685052785,5.547669735610034,3.289487264811855,3.4110611124875514,0.58
64,15.909756802021883,15.514915058197655,19.603466180297804,20.736608428939725,21.8423395395139,24.17557654624659,20.781955966522233,17.361507229187602,12.357110436779665,2.4569529924599416,1.638465644022905,1.1416642437672098,2.186548732440154,3.3043748253678293,2.1039417113470726,3.086589595870696,4.737984335275907,2.267071430480564,3.48
65,16.826919910408588,21.418995826601908,18.18869745194214,20.244262187582823,21.84987355411216,22.743750141939692,22.558337592642275,24.002737980938953,16.573110650024912,2.426547413381164,1.7048914137969589,2.901982825294525,0.3137662485520934,4.4551354135039505,3.3206977329758383,4.240473340277806,0.41484904829215796,0.47118415174476896,9.26
66,18.636404231089102,18.81465922003527,17.109328908135257,19.332203933063,23.09758195431329,23.191188537327175,20.4763919930808,17.426250732119108,15.6110910903162,0.9414927726861251,1.8941197705296602,1.6568179182059368,1.1122542963817108,1.1363738886778267,2.4694852274136387,0.6399044116799295,4.629539593645054,0.6648174759900367,3.51
67,11.743180195506067,18.528269943936728,17.24438929881903,22.048553767979094,20.889271904463623,22.435712217102196,18.860476495229964,18.119936079753533,13.776634844702317,2.549680552163257,5.298798964916887,3.0090735160299626,2.9436945752817243,2.765436421720657,2.964639935940435,3.6300989766100438,5.142254312622945,3.5365047842776534,1.48
68,15.315880505721088,22.277764626811035,18.097392884976692,22.34770360887189,19.230673980145383,22.65009311977807,22.047841278053703,17.846403571626404,19.062163824124863,2.8563751283667522,1.6396298131023646,1.9393851853139146,2.3279912071752067,2.065459491052521,4.201336616369959,0.7551923148148801,2.067725665413616,1.1054105082848986,6.05
69,13.05531373249519,19.0151855034609,18.073285022330406,23.571441833297214,19.200631729025968,24.84891225969654,24.059723598380387,22.033132999335482,15.200796500262298,2.3391038032271108,2.3454189849238505,0.8130647248586419,1.8523273582634991,1.7942857250423772,3.2333865401912747,3.8836979050768092,4.93235549094647,2.827373740906253,6.15
70,14.739890828613863,15.16594297744131,24.668324206585545,18.293368880799427,18.941033718646203,22.567554214595503,20.983249727237045,21.4684266198768,14.409861759122196,2.2346316176082914,3.1801120704247556,4.737348742662742,1.4984085949076924,3.482688492075183,4.2283242651185615,1.2644993934633209,0.7178726911037562,0.22353423988963705,3.11
71,14.295484780975656,17.37092433497188,25.241257841289187,20.703144953637082,22.778699590639764,28.934816653264658,20.855808663151,20.22908344491618,12.105977138044393,1.5557551537970167,0.9060844093753472,2.986310564627038,2.430418218228848,4.117417283541388,4.30985008520187,0.925672899300079,2.185464671815759,4.071742348391025,7.27
72,13.65891177637938,16.491545081551344,20.244559230016474,21.7777742598504,23.106434884832993,27.54647258611063,23.17271818968302,17.026646035693332,12.656073138976389,3.2072919717690724,2.18551449761269,4.351770628689029,3.7916376329739405,1.2430600398048361,1.9233001760264385,1.2188174301011003,2.3557462546829386,3.490268807224057,4.0
73,12.838328965004695,20.363647131824877,21.04513480866881,18.57569536495333,24.733844906341822,22.961835798032514,22.538723065939603,16.451112956844543,18.06939389609359,4.792365692099808,4.0743590345285465,4.506047246888431,5.627056207410009,0.5251748981617567,1.9572280702280906,0.8424847351376078,1.0672865074407736,2.4450142654020794,3.46
74,15.296134526806828,18.29199595764867,21.51760942875791,18.517835470748082,21.03325204546109,19.52850303206784,13.297425593344395,19.0240043627496,13.60231760198561,2.1712790103079347,3.384198189244718,3.5097303517333587,2.3527082491223767,5.22950996980323,6.806727512922824,1.8550934148977833,0.04086783776082519,1.0304927555232366,0.57
75,17.896347347078724,19.71538738091058,20.298203966982864,20.845950796539206,24.843624302794435,16.33724829057727,17.750350476948114,19.57737677108682,13.788636333334717,3.114968264603207,3.181380136804801,1.1141324361597171,3.678303086736297,1.6042098955029291,1.2369742750299215,2.0763938040472865,2.668692301891727,0.49887756372075875,2.51
76,14.350687397503648,16.89929415774285,18.810920411514992,20.25271432750599,19.178622548488676,23.954030459692195,18.605755122395813,18.15834587526641,13.049265966857513,1.5225442577008397,1.2635508134698057,0.9817838243156232,1.7045555748813057,4.909497717134583,2.376488094827697,6.719533610584959,0.2523225377760082,0.8566099591940161,1.86
77,16.979274305108238,25.284047151092,17.68006380339417,22.098108663559582,22.670287762117056,25.76826891028555,19.31341947648613,17.49968005159574,11.33651699163901,2.511532589659051,1.990846547823697,2.685231454005158,3.2592476172291995,1.965506945779902,1.4133529704670644,2.523821298891016,3.285969867983076,2.053696467746041,5.61
78,18.378119080014688,16.13752371183611,21.768636692259253,18.613012751038646,22.584427769397443,24.355835847835383,19.601260899520998,14.952939008936877,15.694519162279235,3.996228056073803,3.5599523465155043,2.4652116676997236,0.6579592944527456,2.3345692718129536,1.6003765884297814,0.8134377882876901,3.8924093082569557,2.1557114526553676,2.83
79,20.37043344833612,20.71578703227451,22.062016174759332,23.710463122589456,18.710977047721194,21.01877433133082,18.436854962088585,19.569279736075497,15.677144441769139,1.4160964931243036,1.2246261745172107,4.88443683454034,2.841439857785612,0.6012219773090177,1.7639776247118188,0.13979864170427997,0.8673041495366535,1.897614290705601,4.84
80,15.417386768131658,13.217383012680278,18.509087917956347,19.774103431300347,23.61670602684855,23.108461006828083,18.847730345426857,17.52434697835538,16.455275320398354,2.5605921451387075,4.944195171841965,4.374060061929585,0.863324633465823,5.564549836952683,3.683926225748393,1.6868563473348126,0.748385500185456,0.5509512427004393,2.07
81,14.980542143152624,24.033780784901744,21.430786105615503,20.056854099565665,22.943170312855056,21.824423475868603,19.852114661830345,17.765904369179694,15.10305125257574,2.6175615921053823,0.20634921078753538,0.9526024445642689,2.8714624002494764,6.087322423265749,1.1646293864916035,3.675694137310324,0.9879060727166579,6.974300202119781,6.7
82,13.475304883344469,17.732126877195025,20.133594903492828,18.840504259577834,25.61397124807749,18.927180471930452,16.098846490087688,15.9832114027078,13.27395311921409,3.712146018228141,0.5295958051457792,3.049686374621113,3.835276402342065,0.9907806395815474,6.910804740938213,1.1927180908914692,2.611748658810754,5.0496249696109645,0.12
83,13.158650854585208,15.078297050218316,16.547720837265313,22.691911044658195,23.2087775730403,18.09722979912545,15.963623456956356,17.53594371898672,10.841527489549236,4.236922477891732,3.9213136614516806,1.0575352572626122,2.1021942620300935,0.8965052529936555,3.872437085612515,6.316349861814543,1.1097991132014087,1.323852192297456,0.0
84,13.86545888599267,18.54819048060568,20.641702075234875,22.748673749694305,22.60935503358204,20.009585790696352,22.28565839735482,18.474183587953842,16.665080862820027,3.7897929792110516,2.1185822296728807,3.524607313855332,7.217860646055973,5.1954978350442556,4.696509895674959,0.9580873660577316,5.85770391611552,4.027354151082476,5.74
85,16.311918115598218,19.18413597441232,21.422007468173337,18.89628910420306,19.8007420991253,17.47609751933037,19.303814521244412,19.963089717204138,14.61926060776708,4.458938913288554,1.9870644730957685,2.432721651215457,2.7784266353972393,3.3899495968155136,0.7876153990354601,0.3179975212757403,2.1754314124476832,3.0748560578768362,1.76
86,13.9379460321299,17.482873935751634,17.838994693250154,23.439618492278434,22.62545325547519,24.25576224558715,19.646791595103075,14.701304497115228,10.519857551602021,2.580528621809071,0.897189297092629,4.685137344135705,2.8939021627154724,0.7062289309516998,3.254683847719167,0.8193606861892692,3.5369891442286465,2.314465494913251,2.1
87,12.36839295859756,18.85650903736549,19.10760000158088,22.14656262930321,23.294166372110205,20.849587185891146,19.994782697873788,21.775294691185625,14.639513642023095,3.5410122841025666,3.9208191452250296,2.9266897185010827,6.132115097599932,1.9165698609290431,2.5612795623983162,1.6730512549894911,2.724338208972726,4.337981509969142,4.24
88,10.264650401908302,20.669635143119134,23.12974706586066,18.706367699168148,21.03425146327477,18.18950561499347,21.257361818491667,17.132195726890636,8.942481005493073,4.594037474878078,1.5691755976500361,1.6429065782574586,3.4148469997082644,0.014183970326382925,1.389849325697476,2.7848267108323155,6.329405707292247,3.6924430290546955,0.92
